571.6129,1.465175,3.501E-07
572.7742,1.465124,3.321E-07
573.9355,1.465073,0.000000315
575.0968,1.465022,2.988E-07
576.2581,1.464973,2.835E-07
577.4194,1.464923,2.689E-07
578.5806,1.464874,2.551E-07
579.7419,1.464826,0.000000242
580.9032,1.464778,2.296E-07
582.0645,1.464731,2.178E-07
583.2258,1.464684,2.066E-07
584.3871,1.464637,0.000000196
585.5484,1.464591,1.859E-07
586.7097,1.464545,1.764E-07
587.871,1.4645,1.673E-07
589.0323,1.464456,1.587E-07
590.1935,1.464411,1.505E-07
591.3548,1.464367,1.428E-07
592.5161,1.464324,1.355E-07
593.6774,1.464281,1.285E-07
594.8387,1.464238,1.219E-07
596,1.464196,1.156E-07
597.1613,1.464154,1.097E-07
598.3226,1.464112,1.041E-07
599.4839,1.464071,9.87E-08
600.6452,1.464031,9.37E-08
601.8065,1.46399,8.88E-08
602.9677,1.46395,8.43E-08
604.129,1.463911,7.99E-08
605.2903,1.463872,7.58E-08
606.4516,1.463833,7.19E-08
607.6129,1.463794,6.82E-08
608.7742,1.463756,6.47E-08
609.9355,1.463718,6.14E-08
611.0968,1.463681,5.83E-08
612.2581,1.463644,5.53E-08
613.4194,1.463607,5.24E-08
614.5806,1.463571,4.97E-08
615.7419,1.463535,4.72E-08
616.9032,1.463499,4.48E-08
618.0645,1.463463,4.25E-08
619.2258,1.463428,4.03E-08
620.3871,1.463393,3.82E-08
621.5484,1.463359,3.62E-08
622.7097,1.463325,3.44E-08
623.871,1.463291,3.26E-08
625.0323,1.463257,3.09E-08
626.1935,1.463224,2.93E-08
627.3548,1.463191,2.78E-08
628.5161,1.463159,2.64E-08
629.6774,1.463126,2.51E-08
630.8387,1.463094,2.38E-08
632,1.463062,2.25E-08
633.1613,1.463031,2.14E-08
634.3226,1.463,2.03E-08
635.4839,1.462969,1.92E-08
636.6452,1.462938,1.83E-08
637.8065,1.462908,1.73E-08
638.9677,1.462877,1.64E-08
640.129,1.462848,1.56E-08
641.2903,1.462818,1.48E-08
642.4516,1.462789,0.000000014
643.6129,1.46276,1.33E-08
644.7742,1.462731,1.26E-08
645.9355,1.462702,0.000000012
647.0968,1.462674,1.14E-08
648.2581,1.462646,1.08E-08
649.4194,1.462618,1.02E-08
650.5806,1.46259,9.7E-09
651.7419,1.462563,9.2E-09
652.9032,1.462536,8.7E-09
654.0645,1.462509,8.3E-09
655.2258,1.462482,7.9E-09
656.3871,1.462456,7.4E-09
657.5484,1.462429,7.1E-09
658.7097,1.462403,6.7E-09
659.871,1.462378,6.4E-09
661.0323,1.462352,0.000000006
662.1935,1.462327,5.7E-09
663.3548,1.462301,5.4E-09
664.5161,1.462277,5.1E-09
665.6774,1.462252,4.9E-09
666.8387,1.462227,4.6E-09
668,1.462203,4.4E-09
669.1613,1.462179,4.2E-09
670.3226,1.462155,0.000000004
671.4839,1.462131,3.8E-09
672.6452,1.462108,3.6E-09
673.8065,1.462084,3.4E-09
674.9677,1.462061,3.2E-09
676.129,1.462038,0.000000003
677.2903,1.462016,2.9E-09
678.4516,1.461993,2.7E-09
679.6129,1.461971,2.6E-09
680.7742,1.461949,2.5E-09
681.9355,1.461927,2.3E-09
683.0968,1.461905,2.2E-09
684.2581,1.461883,2.1E-09
685.4194,1.461862,0.000000002
686.5806,1.46184,1.9E-09
687.7419,1.461819,1.8E-09
688.9032,1.461798,1.7E-09
690.0645,1.461778,1.6E-09
691.2258,1.461757,1.5E-09
692.3871,1.461737,1.5E-09
693.5484,1.461716,1.4E-09
694.7097,1.461696,1.3E-09
695.871,1.461676,1.2E-09
697.0323,1.461656,1.2E-09
698.1935,1.461637,1.1E-09
699.3548,1.461617,1.1E-09
700.5161,1.461598,0.000000001
701.6774,1.461579,0.000000001
702.8387,1.46156,9E-10
704,1.461541,9E-10
705.1613,1.461522,8E-10
706.3226,1.461504,8E-10
707.4839,1.461485,7E-10
708.6452,1.461467,7E-10
709.8065,1.461449,7E-10
710.9677,1.461431,6E-10
712.129,1.461413,6E-10
713.2903,1.461395,6E-10
714.4516,1.461378,5E-10
715.6129,1.46136,5E-10
716.7742,1.461343,5E-10
717.9355,1.461326,5E-10
719.0968,1.461309,4E-10
720.2581,1.461292,4E-10
721.4194,1.461275,4E-10
722.5806,1.461259,4E-10
